CUST_ID,INCOME,SAVINGS,DEBT,R_SAVINGS_INCOME,R_DEBT_INCOME,R_DEBT_SAVINGS,T_CLOTHING_12,T_CLOTHING_6,R_CLOTHING,R_CLOTHING_INCOME,R_CLOTHING_SAVINGS,R_CLOTHING_DEBT,T_EDUCATION_12,T_EDUCATION_6,R_EDUCATION,R_EDUCATION_INCOME,R_EDUCATION_SAVINGS,R_EDUCATION_DEBT,T_ENTERTAINMENT_12,T_ENTERTAINMENT_6,R_ENTERTAINMENT,R_ENTERTAINMENT_INCOME,R_ENTERTAINMENT_SAVINGS,R_ENTERTAINMENT_DEBT,T_FINES_12,T_FINES_6,R_FINES,R_FINES_INCOME,R_FINES_SAVINGS,R_FINES_DEBT,T_GAMBLING_12,T_GAMBLING_6,R_GAMBLING,R_GAMBLING_INCOME,R_GAMBLING_SAVINGS,R_GAMBLING_DEBT,T_GROCERIES_12,T_GROCERIES_6,R_GROCERIES,R_GROCERIES_INCOME,R_GROCERIES_SAVINGS,R_GROCERIES_DEBT,T_HEALTH_12,T_HEALTH_6,R_HEALTH,R_HEALTH_INCOME,R_HEALTH_SAVINGS,R_HEALTH_DEBT,T_HOUSING_12,T_HOUSING_6,R_HOUSING,R_HOUSING_INCOME,R_HOUSING_SAVINGS,R_HOUSING_DEBT,T_TAX_12,T_TAX_6,R_TAX,R_TAX_INCOME,R_TAX_SAVINGS,R_TAX_DEBT,T_TRAVEL_12,T_TRAVEL_6,R_TRAVEL,R_TRAVEL_INCOME,R_TRAVEL_SAVINGS,R_TRAVEL_DEBT,T_UTILITIES_12,T_UTILITIES_6,R_UTILITIES,R_UTILITIES_INCOME,R_UTILITIES_SAVINGS,R_UTILITIES_DEBT,T_EXPENDITURE_12,T_EXPENDITURE_6,R_EXPENDITURE,R_EXPENDITURE_INCOME,R_EXPENDITURE_SAVINGS,R_EXPENDITURE_DEBT,GAMBLING_CAT,CREDIT_SCORE
CB1XIMJPWV,188976,1001573,3004718,5.3,15.9,3.0,6403,1557,0.2432,0.0339,0.0064,0.0021,27077,13657,0.5044,0.1433,0.027,0.009,7322,3693,0.5044,0.0387,0.0073,0.0024,0,0,0.4731,0.0,0.0,0.0,0,0,0.4955,0.0,0.0,0.0,48583,21375,0.44,0.2571,0.0485,0.0162,4187,807,0.1927,0.0222,0.0042,0.0014,59714,30222,0.5061,0.316,0.0596,0.0199,5013,2510,0.5007,0.0265,0.005,0.0017,16097,2958,0.1838,0.0852,0.0161,0.0054,14580,7340,0.5034,0.0772,0.0146,0.0049,188976,84119,0.4451,1.0,0.1887,0.0629,No,541
CB1ZBMVRV9,50406,638480,84010,12.6667,1.6667,0.1316,1418,305,0.2151,0.0281,0.0022,0.0169,0,0,0.5038,0.0,0.0,0.0,6378,3242,0.5083,0.1265,0.01,0.0759,0,0,0.5842,0.0,0.0,0.0,0,0,0.5123,0.0,0.0,0.0,7757,4007,0.5166,0.1539,0.0121,0.0923,4554,2750,0.6039,0.0903,0.0071,0.0542,13147,6654,0.5061,0.2608,0.0206,0.1565,348,174,0.5,0.0069,0.0005,0.0041,19489,12153,0.6236,0.3866,0.0305,0.232,2916,1461,0.501,0.0579,0.0046,0.0347,56007,30746,0.549,1.1111,0.0877,0.6667,No,634
CB24PFLSKD,295037,906186,821890,3.0714,2.7857,0.907,13314,5834,0.4382,0.0451,0.0147,0.0162,5588,2812,0.5032,0.0189,0.0062,0.0068,21360,10849,0.5079,0.0724,0.0236,0.026,0,0,0.2864,0.0,0.0,0.0,11819,6127,0.5184,0.0401,0.013,0.0144,23044,11933,0.5178,0.0781,0.0254,0.028,8023,4038,0.5033,0.0272,0.0089,0.0098,30034,15201,0.5061,0.1018,0.0331,0.0365,8509,4647,0.5461,0.0288,0.0094,0.0104,77876,45467,0.5838,0.264,0.0859,0.0948,11174,5650,0.5056,0.0379,0.0123,0.0136,210741,112558,0.5341,0.7143,0.2326,0.2564,High,713
CB2CHN31WO,10706,3569,0,0.3334,0.0,0.0,242,126,0.5207,0.0226,0.0678,0.1174,440,221,0.5023,0.0411,0.1233,0.1227,5687,2906,0.511,0.5312,1.5934,0.2371,0,0,0.8218,0.0,0.0,0.0001,0,0,0.4785,0.0,0.0,0.057,911,475,0.5214,0.0851,0.2553,0.2869,0,0,0.1671,0.0,0.0,0.0,0,0,0.506,0.0,0.0,0.1663,0,0,0.4962,0.0,0.0,0.0284,10564,5671,0.5368,0.9867,2.9599,0.0,0,0,0.5035,0.0,0.0,0.1508,17844,9399,0.5267,1.6667,4.9997,0.0,No,640
CB2R0W5153,3598,1349,0,0.3749,0.0,0.0,68,0,0.0252,0.0189,0.0504,0.0781,270,137,0.5074,0.075,0.2001,0.0991,3594,1806,0.5025,0.9989,2.6642,0.3206,0,0,1.0406,0.0,0.0,0.0017,0,0,0.6523,0.0,0.0,0.0,565,296,0.5239,0.157,0.4188,0.0234,0,0,0.2269,0.0,0.0,0.1358,0,0,0.506,0.0,0.0,0.0838,0,0,0.5085,0.0,0.0,0.0107,0,0,0.125,0.0,0.0,0.8812,0,0,0.5043,0.0,0.0,0.0,4497,2239,0.4979,1.2499,3.3336,0.0,No,617
CB2SCUUNLD,77498,21136,338174,0.2727,4.3636,15.9999,8824,3522,0.3991,0.1139,0.4175,0.0261,0,0,0.5034,0.0,0.0,0.0,12956,6632,0.5119,0.1672,0.613,0.0383,0,0,0.5807,0.0,0.0,0.0,0,0,0.5056,0.0,0.0,0.0,4362,2257,0.5174,0.0563,0.2064,0.0129,1306,1066,0.8162,0.0169,0.0618,0.0039,12122,6134,0.506,0.1564,0.5735,0.0358,1754,878,0.5006,0.0226,0.083,0.0052,27023,14204,0.5256,0.3487,1.2785,0.0799,2106,1063,0.5047,0.0272,0.0996,0.0062,70453,35756,0.5075,0.9091,3.3333,0.2083,No,639
CB43MZUQN4,90638,370791,1046455,4.0909,11.5454,2.8222,4487,1089,0.2427,0.0495,0.0121,0.0043,0,0,0.5018,0.0,0.0,0.0,3481,1784,0.5125,0.0384,0.0094,0.0033,0,0,0.4833,0.0,0.0,0.0,0,0,0.458,0.0,0.0,0.0,29026,16197,0.558,0.3202,0.0783,0.0277,7338,3205,0.4368,0.081,0.0198,0.007,28324,14335,0.5061,0.3125,0.0764,0.0271,2853,1428,0.5005,0.0315,0.0077,0.0027,0,0,0.2083,0.0,0.0,0.0,6889,3468,0.5034,0.076,0.0186,0.0066,82398,41506,0.5037,0.9091,0.2222,0.0787,No,569
CB4IOLTLRL,39666,21636,328146,0.5455,8.2727,15.1667,954,330,0.3459,0.0241,0.0441,0.0029,8251,4144,0.5022,0.208,0.3814,0.0251,3075,1566,0.5093,0.0775,0.1421,0.0094,0,0,1.0053,0.0,0.0,0.0,0,0,0.4335,0.0,0.0,0.0,4373,2265,0.518,0.1102,0.2021,0.0133,338,115,0.3402,0.0085,0.0156,0.001,3039,1539,0.5064,0.0766,0.1405,0.0093,0,0,0.5013,0.0,0.0,0.0,15089,8656,0.5737,0.3804,0.6974,0.046,941,475,0.5048,0.0237,0.0435,0.0029,36060,19090,0.5294,0.9091,1.6667,0.1099,No,601
CB5N1C08ZE,43724,568412,56841,13.0,1.3,0.1,641,0,0.1741,0.0147,0.0011,0.0113,0,0,0.5037,0.0,0.0,0.0,7470,3829,0.5126,0.1708,0.0131,0.1314,0,0,1.3586,0.0,0.0,0.0,0,0,0.5201,0.0,0.0,0.0,9122,4701,0.5153,0.2086,0.016,0.1605,7771,3429,0.4413,0.1777,0.0137,0.1367,0,0,0.5064,0.0,0.0,0.0,408,204,0.5,0.0093,0.0007,0.0072,14875,4976,0.3345,0.3402,0.0262,0.2617,3437,1729,0.5031,0.0786,0.006,0.0605,43724,18868,0.4315,1.0,0.0769,0.7692,No,712
CB5O1MBLJU,80634,96761,749896,1.2,9.3,7.75,12975,4370,0.3368,0.1609,0.1341,0.0173,8378,4179,0.4988,0.1039,0.0866,0.0112,24565,12292,0.5004,0.3046,0.2539,0.0328,0,0,0.3468,0.0,0.0,0.0,15280,8021,0.5249,0.1895,0.1579,0.0204,8663,4460,0.5148,0.1074,0.0895,0.0116,3430,1931,0.563,0.0425,0.0354,0.0046,0,0,0.5061,0.0,0.0,0.0,3187,1740,0.546,0.0395,0.0329,0.0042,0,0,0.447,0.0,0.0,0.0,4156,2091,0.5031,0.0515,0.043,0.0055,80634,39084,0.4847,1.0,0.8333,0.1075,High,562
CBAY1GWENX,229717,1545372,62650,6.7273,0.2727,0.0405,9629,4442,0.4613,0.0419,0.0062,0.1537,0,0,0.5043,0.0,0.0,0.0,8003,4126,0.5156,0.0348,0.0052,0.1277,0,0,0.7402,0.0,0.0,0.0,0,0,0.5241,0.0,0.0,0.0,59747,31023,0.5192,0.2601,0.0387,0.9537,7428,3765,0.5069,0.0323,0.0048,0.1186,63844,32311,0.5061,0.2779,0.0413,1.0191,5898,3220,0.5459,0.0257,0.0038,0.0941,38795,15602,0.4022,0.1689,0.0251,0.6192,15490,7844,0.5064,0.0674,0.01,0.2472,208834,102333,0.49,0.9091,0.1351,3.3333,No,735
CBDPPN1RMQ,250230,384970,2887275,1.5385,11.5385,7.5,14382,742,0.0516,0.0575,0.0374,0.005,6755,3392,0.5021,0.027,0.0175,0.0023,25728,13217,0.5137,0.1028,0.0668,0.0089,0,0,0.7017,0.0,0.0,0.0,0,0,0.4525,0.0,0.0,0.0,25836,12335,0.4774,0.1032,0.0671,0.0089,5426,673,0.124,0.0217,0.0141,0.0019,36238,18340,0.5061,0.1448,0.0941,0.0126,11196,5605,0.5006,0.0447,0.0291,0.0039,53439,12097,0.2264,0.2136,0.1388,0.0185,13485,6813,0.5052,0.0539,0.035,0.0047,192485,73214,0.3804,0.7692,0.5,0.0667,No,614
CBES77W0VF,37183,375213,23662,10.091,0.6364,0.0631,554,35,0.0632,0.0149,0.0015,0.0234,0,0,0.5049,0.0,0.0,0.0,3975,2010,0.5057,0.1069,0.0106,0.168,43,22,0.5116,0.0012,0.0001,0.0018,0,0,0.5034,0.0,0.0,0.0,4575,2224,0.4861,0.123,0.0122,0.1933,3279,360,0.1098,0.0882,0.0087,0.1386,8297,4199,0.5061,0.2231,0.0221,0.3506,198,90,0.4545,0.0053,0.0005,0.0084,11041,4569,0.4138,0.2969,0.0294,0.4666,1841,920,0.4997,0.0495,0.0049,0.0778,33803,14429,0.4269,0.9091,0.0901,1.4286,No,702
CBGSXBIHK4,81059,656578,64847,8.1,0.8,0.0988,2702,1575,0.5829,0.0333,0.0041,0.0417,0,0,0.5007,0.0,0.0,0.0,8780,4519,0.5147,0.1083,0.0134,0.1354,0,0,0.6858,0.0,0.0,0.0,663,250,0.3771,0.0082,0.001,0.0102,10704,5520,0.5157,0.1321,0.0163,0.1651,7251,3786,0.5221,0.0895,0.011,0.1118,18148,9184,0.5061,0.2239,0.0276,0.2799,480,240,0.5,0.0059,0.0007,0.0074,28307,15899,0.5617,0.3492,0.0431,0.4365,4024,2015,0.5007,0.0496,0.0061,0.0621,81059,42988,0.5303,1.0,0.1235,1.25,Low,638
CBIM557T3V,172908,605178,1181538,3.5,6.8333,1.9524,31590,26079,0.8255,0.1827,0.0522,0.0267,0,0,0.5051,0.0,0.0,0.0,31788,16207,0.5098,0.1838,0.0525,0.0269,765,765,1.0,0.0044,0.0013,0.0006,0,0,0.517,0.0,0.0,0.0,37190,20475,0.5506,0.2151,0.0615,0.0315,13190,7200,0.5459,0.0763,0.0218,0.0112,0,0,0.5062,0.0,0.0,0.0,12773,6975,0.5461,0.0739,0.0211,0.0108,0,0,0.7149,0.0,0.0,0.0,16794,8423,0.5015,0.0971,0.0278,0.0142,144090,86124,0.5977,0.8333,0.2381,0.122,No,585
CBJ2TXIFG1,43740,31811,322088,0.7273,7.3637,10.1251,8953,5287,0.5905,0.2047,0.2814,0.0278,4825,2418,0.5011,0.1103,0.1517,0.015,14836,7516,0.5066,0.3392,0.4664,0.0461,0,0,0.8399,0.0,0.0,0.0,0,0,0.6222,0.0,0.0,0.0,4989,2571,0.5153,0.1141,0.1568,0.0155,1741,880,0.5055,0.0398,0.0547,0.0054,0,0,0.5062,0.0,0.0,0.0,2007,1005,0.5007,0.0459,0.0631,0.0062,0,0,0.2595,0.0,0.0,0.0,2413,1216,0.5039,0.0552,0.0759,0.0075,39764,20893,0.5254,0.9091,1.25,0.1235,No,596
CBLYYB4HTZ,26667,229336,45334,8.6,1.7,0.1977,591,307,0.5195,0.0222,0.0026,0.013,0,0,0.5078,0.0,0.0,0.0,3133,1576,0.503,0.1175,0.0137,0.0691,0,0,0.5133,0.0,0.0,0.0,0,0,0.4549,0.0,0.0,0.0,3865,2001,0.5177,0.1449,0.0169,0.0853,2642,894,0.3384,0.0991,0.0115,0.0583,6540,3310,0.5061,0.2452,0.0285,0.1443,154,70,0.4545,0.0058,0.0007,0.0034,8295,4002,0.4825,0.3111,0.0362,0.183,1447,726,0.5017,0.0543,0.0063,0.0319,26667,12886,0.4832,1.0,0.1163,0.5882,No,706
CBND5T22KG,32962,395544,36258,12.0,1.1,0.0917,719,435,0.605,0.0218,0.0018,0.0198,0,0,0.5024,0.0,0.0,0.0,6129,3101,0.506,0.1859,0.0155,0.169,0,0,1.0209,0.0,0.0,0.0,0,0,0.4482,0.0,0.0,0.0,6727,3083,0.4583,0.2041,0.017,0.1855,4997,1408,0.2818,0.1516,0.0126,0.1378,0,0,0.506,0.0,0.0,0.0,336,168,0.5,0.0102,0.0008,0.0093,11206,962,0.0858,0.34,0.0283,0.3091,2848,1430,0.5021,0.0864,0.0072,0.0785,32962,10587,0.3212,1.0,0.0833,0.9091,No,696
CBODQAELWC,90466,54280,370911,0.6,4.1,6.8333,6832,4630,0.6777,0.0755,0.1259,0.0184,0,0,0.5006,0.0,0.0,0.0,13450,6908,0.5136,0.1487,0.2478,0.0363,0,0,1.1061,0.0,0.0,0.0,6649,2536,0.3814,0.0735,0.1225,0.0179,4791,2614,0.5456,0.053,0.0883,0.0129,1189,415,0.349,0.0131,0.0219,0.0032,12526,6339,0.5061,0.1385,0.2308,0.0338,1813,907,0.5003,0.02,0.0334,0.0049,41042,27989,0.682,0.4537,0.7561,0.1107,2174,1095,0.5037,0.024,0.0401,0.0059,90466,53433,0.5906,1.0,1.6667,0.2439,High,576
CBP0H6VEFS,167668,167668,1089839,1.0,6.5,6.5,9712,6622,0.6818,0.0579,0.0579,0.0089,4575,2300,0.5027,0.0273,0.0273,0.0042,17235,8748,0.5076,0.1028,0.1028,0.0158,0,0,0.8041,0.0,0.0,0.0,8045,4156,0.5166,0.048,0.048,0.0074,18979,9784,0.5155,0.1132,0.1132,0.0174,6590,3342,0.5071,0.0393,0.0393,0.006,0,0,0.506,0.0,0.0,0.0,7630,3820,0.5007,0.0455,0.0455,0.007,57768,30167,0.5222,0.3445,0.3445,0.053,9189,4597,0.5003,0.0548,0.0548,0.0084,139723,73536,0.5263,0.8333,0.8333,0.1282,High,579
CBPJDZT7AR,34396,447147,18761,13.0,0.5454,0.042,874,455,0.5206,0.0254,0.002,0.0466,0,0,0.5023,0.0,0.0,0.0,3333,1693,0.508,0.0969,0.0075,0.1777,0,0,0.6885,0.0,0.0,0.0,0,0,0.5373,0.0,0.0,0.0,3990,2066,0.5178,0.116,0.0089,0.2127,3751,1434,0.3823,0.1091,0.0084,0.1999,6803,3443,0.5061,0.1978,0.0152,0.3626,150,90,0.6,0.0044,0.0003,0.008,10858,6201,0.5711,0.3157,0.0243,0.5788,1510,759,0.5026,0.0439,0.0034,0.0805,31269,16141,0.5162,0.9091,0.0699,1.6667,No,652
CBQM2TU510,186634,729568,1560936,3.9091,8.3636,2.1395,12956,5806,0.4481,0.0694,0.0178,0.0083,0,0,0.5021,0.0,0.0,0.0,20629,10635,0.5155,0.1105,0.0283,0.0132,0,0,1.0819,0.0,0.0,0.0,10653,5002,0.4695,0.0571,0.0146,0.0068,22568,11660,0.5167,0.1209,0.0309,0.0145,6487,2640,0.407,0.0348,0.0089,0.0042,0,0,0.5062,0.0,0.0,0.0,8328,4547,0.546,0.0446,0.0114,0.0053,77140,44345,0.5749,0.4133,0.1057,0.0494,10906,5482,0.5027,0.0584,0.0149,0.007,169667,90117,0.5311,0.9091,0.2326,0.1087,High,567
CBS1W47U3H,11124,6068,4045,0.5455,0.3636,0.6666,458,214,0.4672,0.0412,0.0755,0.1132,2583,1298,0.5025,0.2322,0.4257,0.6386,1388,896,0.6455,0.1248,0.2287,0.3431,0,0,0.6258,0.0,0.0,0.0,400,224,0.56,0.036,0.0659,0.0989,1362,706,0.5184,0.1224,0.2245,0.3367,212,141,0.6651,0.0191,0.0349,0.0524,0,0,0.506,0.0,0.0,0.0,0,0,0.4708,0.0,0.0,0.0,3416,1822,0.5334,0.3071,0.563,0.8445,294,147,0.5,0.0264,0.0485,0.0727,10113,5448,0.5387,0.9091,1.6666,2.5001,Low,642
CBSU3JQVHO,202300,472032,2225296,2.3333,11.0,4.7143,1986,1986,1.0,0.0098,0.0042,0.0009,0,0,0.5053,0.0,0.0,0.0,5723,2916,0.5095,0.0283,0.0121,0.0026,0,0,0.6629,0.0,0.0,0.0,0,0,0.442,0.0,0.0,0.0,44144,22798,0.5164,0.2182,0.0935,0.0198,9642,5531,0.5736,0.0477,0.0204,0.0043,47161,23868,0.5061,0.2331,0.0999,0.0212,4752,2379,0.5006,0.0235,0.0101,0.0021,43763,23259,0.5315,0.2163,0.0927,0.0197,11412,5753,0.5041,0.0564,0.0242,0.0051,168583,88490,0.5249,0.8333,0.3571,0.0758,No,554
CBT5IYJN4S,268012,2363376,901494,8.8182,3.3636,0.3814,8919,5090,0.5707,0.0333,0.0038,0.0099,0,0,0.5015,0.0,0.0,0.0,7688,3872,0.5036,0.0287,0.0033,0.0085,0,0,0.3263,0.0,0.0,0.0,0,0,0.6274,0.0,0.0,0.0,62009,33356,0.5379,0.2314,0.0262,0.0688,16586,7568,0.4563,0.0619,0.007,0.0184,63262,32016,0.5061,0.236,0.0268,0.0702,6374,3191,0.5006,0.0238,0.0027,0.0071,63447,40272,0.6347,0.2367,0.0268,0.0704,15362,7732,0.5033,0.0573,0.0065,0.017,243647,133097,0.5463,0.9091,0.1031,0.2703,No,699
CBU6BS50FH,36339,454238,0,12.5,0.0,0.0,2124,1692,0.7966,0.0584,0.0047,0.1631,0,0,0.4984,0.0,0.0,0.0383,9198,4673,0.508,0.2531,0.0202,0.06,0,0,1.0109,0.0,0.0,0.0001,0,0,0.5614,0.0,0.0,0.0001,11221,5785,0.5156,0.3088,0.0247,0.0328,9108,5269,0.5785,0.2506,0.0201,0.0269,0,0,0.506,0.0,0.0,0.0,504,252,0.5,0.0139,0.0011,0.0,0,0,0.6845,0.0,0.0,0.0,4184,2094,0.5005,0.1151,0.0092,0.0581,36339,19765,0.5439,1.0,0.08,0.7791,No,641
CBUAHPCER2,30128,199940,38345,6.6364,1.2727,0.1918,1448,957,0.6609,0.0481,0.0072,0.0378,0,0,0.5035,0.0,0.0,0.0,3610,1853,0.5133,0.1198,0.0181,0.0941,0,0,0.2134,0.0,0.0,0.0,0,0,0.4601,0.0,0.0,0.0,4615,2493,0.5402,0.1532,0.0231,0.1204,1750,755,0.4314,0.0581,0.0088,0.0456,0,0,0.5061,0.0,0.0,0.0,176,96,0.5455,0.0058,0.0009,0.0046,14137,9078,0.6421,0.4692,0.0707,0.3687,1653,830,0.5021,0.0549,0.0083,0.0431,27389,16062,0.5864,0.9091,0.137,0.7143,No,637
CBZOOG5S3C,309414,799320,2423743,2.5833,7.8333,3.0323,18209,7926,0.4353,0.0588,0.0228,0.0075,0,0,0.4994,0.0,0.0,0.0,29189,14966,0.5127,0.0943,0.0365,0.012,0,0,1.0146,0.0,0.0,0.0,0,0,0.4227,0.0,0.0,0.0,31988,16507,0.516,0.1034,0.04,0.0132,1886,1886,1.0,0.0061,0.0024,0.0008,41588,21048,0.5061,0.1344,0.052,0.0172,10709,6433,0.6007,0.0346,0.0134,0.0044,108802,53210,0.4891,0.3516,0.1361,0.0449,15474,7795,0.5037,0.05,0.0194,0.0064,257845,129771,0.5033,0.8333,0.3226,0.1064,No,622
CC2A7AQNMH,233087,1573336,3845932,6.75,16.5,2.4444,7980,5144,0.6446,0.0342,0.0051,0.0021,21676,10891,0.5024,0.093,0.0138,0.0056,8559,5681,0.6637,0.0367,0.0054,0.0022,0,0,1.234,0.0,0.0,0.0,1915,1085,0.5666,0.0082,0.0012,0.0005,44884,23187,0.5166,0.1926,0.0285,0.0117,8235,4191,0.5089,0.0353,0.0052,0.0021,47725,24154,0.5061,0.2048,0.0303,0.0124,4808,2407,0.5006,0.0206,0.0031,0.0013,36906,19212,0.5206,0.1583,0.0235,0.0096,11551,5817,0.5036,0.0496,0.0073,0.003,194239,101769,0.5239,0.8333,0.1235,0.0505,High,464
CC3RXG8T8P,11974,1197,9579,0.1,0.8,8.0025,585,261,0.4462,0.0489,0.4887,0.0611,4342,2172,0.5002,0.3626,3.6274,0.4533,1648,844,0.5121,0.1376,1.3768,0.172,0,0,0.8629,0.0,0.0,0.0,637,296,0.4647,0.0532,0.5322,0.0665,2312,1190,0.5147,0.1931,1.9315,0.2414,355,121,0.3408,0.0296,0.2966,0.0371,1601,810,0.5059,0.1337,1.3375,0.1671,0,0,0.5037,0.0,0.0,0.0,0,0,0.6201,0.0,0.0,0.0,494,247,0.5,0.0413,0.4127,0.0516,11974,5941,0.4962,1.0,10.0033,1.25,Low,647
CC48OM0NOM,273643,706912,4195862,2.5833,15.3333,5.9355,5884,2442,0.415,0.0215,0.0083,0.0014,26582,13359,0.5026,0.0971,0.0376,0.0063,7141,3689,0.5166,0.0261,0.0101,0.0017,0,0,1.0851,0.0,0.0,0.0,2404,1395,0.5803,0.0088,0.0034,0.0006,54907,28226,0.5141,0.2007,0.0777,0.0131,10145,6574,0.648,0.0371,0.0144,0.0024,58732,29724,0.5061,0.2146,0.0831,0.014,5917,2962,0.5006,0.0216,0.0084,0.0014,42136,29063,0.6897,0.154,0.0596,0.01,14188,7108,0.501,0.0518,0.0201,0.0034,228036,124542,0.5462,0.8333,0.3226,0.0543,High,515
CC6E7WBQBO,15509,3446,0,0.2222,0.0,0.0,114,30,0.2632,0.0074,0.0331,0.0,432,218,0.5046,0.0279,0.1254,0.0589,5496,2762,0.5025,0.3544,1.5949,0.0,0,0,0.7828,0.0,0.0,0.0,0,0,0.4276,0.0,0.0,0.0176,886,455,0.5135,0.0571,0.2571,0.0,0,0,0.2194,0.0,0.0,0.0,0,0,0.5062,0.0,0.0,0.2799,0,0,0.4879,0.0,0.0,0.0196,10304,5448,0.5287,0.6644,2.9901,0.0,0,0,0.5043,0.0,0.0,0.1988,17232,8913,0.5172,1.1111,5.0006,0.0,No,624
CCD4YA6NX4,259984,798523,2395569,3.0714,9.2143,3.0,15727,5518,0.3509,0.0605,0.0197,0.0066,0,0,0.5075,0.0,0.0,0.0,29610,15310,0.5171,0.1139,0.0371,0.0124,0,0,0.6057,0.0,0.0,0.0,0,0,0.5508,0.0,0.0,0.0,32533,16814,0.5168,0.1251,0.0407,0.0136,9378,3838,0.4093,0.0361,0.0117,0.0039,0,0,0.5062,0.0,0.0,0.0,13046,6531,0.5006,0.0502,0.0163,0.0054,69759,32774,0.4698,0.2683,0.0874,0.0291,15650,7850,0.5016,0.0602,0.0196,0.0065,185703,88635,0.4773,0.7143,0.2326,0.0775,No,659
CCDF9ODMPK,47266,699537,37813,14.8,0.8,0.0541,1291,473,0.3664,0.0273,0.0018,0.0341,0,0,0.5039,0.0,0.0,0.0,6317,4019,0.6362,0.1336,0.009,0.1671,0,0,0.7757,0.0,0.0,0.0,0,0,0.4327,0.0,0.0,0.0,5737,2949,0.514,0.1214,0.0082,0.1517,4648,2740,0.5895,0.0983,0.0066,0.1229,9733,4926,0.5061,0.2059,0.0139,0.2574,252,126,0.5,0.0053,0.0004,0.0067,17125,9084,0.5305,0.3623,0.0245,0.4529,2163,1085,0.5016,0.0458,0.0031,0.0572,47266,25402,0.5374,1.0,0.0676,1.25,No,651
CCG3TG1NN0,185959,111575,892603,0.6,4.8,8.0,17571,10245,0.5831,0.0945,0.1575,0.0197,0,0,0.5027,0.0,0.0,0.0,29376,14784,0.5033,0.158,0.2633,0.0329,0,0,0.5789,0.0,0.0,0.0,15002,9056,0.6037,0.0807,0.1345,0.0168,10031,5174,0.5158,0.0539,0.0899,0.0112,2911,1179,0.405,0.0157,0.0261,0.0033,27890,14115,0.5061,0.15,0.25,0.0312,3703,2022,0.546,0.0199,0.0332,0.0041,74596,39229,0.5259,0.4011,0.6686,0.0836,4879,2448,0.5017,0.0262,0.0437,0.0055,185959,98252,0.5284,1.0,1.6667,0.2083,High,617
CCG5H5YK29,100409,261063,592413,2.6,5.9,2.2692,5374,2818,0.5244,0.0535,0.0206,0.0091,0,0,0.5046,0.0,0.0,0.0,5236,2719,0.5193,0.0521,0.0201,0.0088,0,0,0.8074,0.0,0.0,0.0,1190,593,0.4983,0.0119,0.0046,0.002,39475,20412,0.5171,0.3931,0.1512,0.0666,8596,4989,0.5804,0.0856,0.0329,0.0145,0,0,0.5062,0.0,0.0,0.0,4244,2125,0.5007,0.0423,0.0163,0.0072,26120,16843,0.6448,0.2601,0.1001,0.0441,10174,5077,0.499,0.1013,0.039,0.0172,100409,55576,0.5535,1.0,0.3846,0.1695,High,573
CCGF2W5CXG,13096,100002,13096,7.6361,1.0,0.131,452,54,0.1195,0.0345,0.0045,0.0345,0,0,0.5027,0.0,0.0,0.0,2239,1132,0.5056,0.171,0.0224,0.171,0,0,0.6092,0.0,0.0,0.0,192,84,0.4375,0.0147,0.0019,0.0147,2420,1104,0.4562,0.1848,0.0242,0.1848,830,209,0.2518,0.0634,0.0083,0.0634,4627,2341,0.5059,0.3533,0.0463,0.3533,120,60,0.5,0.0092,0.0012,0.0092,0,0,0.5024,0.0,0.0,0.0,1025,515,0.5024,0.0783,0.0102,0.0783,11905,5499,0.4619,0.9091,0.119,0.9091,Low,672
CCGOI65LDP,0,11252,3750,1.8358,19.5911,0.3333,0,0,0.5966,0.0987,0.0,0.0,0,0,0.5033,0.0,0.0,0.0,0,0,0.5,0.1034,0.0,0.0,0,0,0.8257,0.0,0.0,0.0,0,0,0.5267,0.0215,0.0,0.0,473,240,0.5074,0.2514,0.042,0.1261,126,43,0.3413,0.0099,0.0112,0.0336,668,338,0.506,0.1889,0.0594,0.1781,0,0,0.4945,0.0,0.0,0.0,6002,3750,0.6248,0.5226,0.5334,1.6005,232,118,0.5086,0.0402,0.0206,0.0619,7501,4489,0.5985,0.936,0.6666,2.0003,No,397
CCHZF1VV6K,270901,1896310,1625408,7.0,6.0,0.8571,5336,5336,1.0,0.0197,0.0028,0.0033,28367,14347,0.5058,0.1047,0.015,0.0175,7619,3834,0.5032,0.0281,0.004,0.0047,0,0,0.923,0.0,0.0,0.0,0,0,0.4984,0.0,0.0,0.0,58717,30210,0.5145,0.2167,0.031,0.0361,8910,1815,0.2037,0.0329,0.0047,0.0055,62380,31571,0.5061,0.2303,0.0329,0.0384,6286,3147,0.5006,0.0232,0.0033,0.0039,53641,26014,0.485,0.198,0.0283,0.033,15018,7559,0.5033,0.0554,0.0079,0.0092,246274,123833,0.5028,0.9091,0.1299,0.1515,No,684
